Term	s105.STL.V05_4mo	s124.STL.V05_4mo	s172.STL.V01_1.4d	sNA.NegativeControl.4	s133.STL.V02_1mo	s158.STL.V02_1mo.2	s307.STL.V05_4mo	s189.STL.V01_1.4d	s252.STL.V01_1.4d	s173.STL.V01_1.4d	s265.STL.V01_1.4d	s237.STL.V02_1mo	s275.STL.V01_1.4d	s127.STL.V05_4mo	s285.STL.V05_4mo	s237.STL.V01_1.4d	s170.STL.V01_1.4d	s130.STL.V01_1.4d	s157.STL.V05_4mo	s302.STL.V01_1.4d	s186.STL.V01_1.4d	s165.STL.V05_4mo	s235.STL.V05_4mo	s287.STL.V02_1mo	s272.STL.V02_1mo	s248.STL.V02_1mo	s309.STL.V05_4mo	s107.STL.V01_1.4d	s160.STL.V01_1.4d	s189.STL.V05_4mo	s104.STL.V02_1mo	s191.STL.V01_1.4d	s251.STL.V01_1.4d	s105.STL.V02_1mo	s241.STL.V01_1.4d	s309.STL.V02_1mo	s327.STL.V02_1mo	s241.STL.V02_1mo	s245.STL.V01_1.4d	s196.STL.V01_1.4d	sNA.NegativeControl.5	sNA.MockDNA.6	s309.STL.V01_1.4d	s231.STL.V05_4mo	s253.STL.V01_1.4d	s325.STL.V01_1.4d	s188.STL.V02_1mo	s105.STL.V01_1.4d	s322.STL.V05_4mo	s210.STL.V02_1mo	s253.STL.V05_4mo	s305.STL.V01_1.4d	s147.STL.V01_1.4d	s187.STL.V05_4mo	s208.STL.V01_1.4d	s158.STL.V01_1.4d	s331.STL.V02_1mo	s158.STL.V02_1mo	s130.STL.V02_1mo	s281.STL.V02_1mo	s291.STL.V05_4mo	s291.STL.V01_1.4d	s111.STL.V02_1mo	s173.STL.V02_1mo	s235.STL.V01_1.4d	s161.STL.V01_1.4d	sNA.NegativeControl.1	s142.STL.V05_4mo	s211.STL.V02_1mo	s267.STL.V02_1mo	s281.STL.V05_4mo	sNA.DiaperBlank.NA	s252.STL.V05_4mo	s117.STL.V05_4mo	s117.STL.V02_1mo	s192.STL.V01_1.4d	sNA.EnvironmentalBlank.4	s263.STL.V01_1.4d	s185.STL.V02_1mo	s196.STL.V05_4mo	sNA.MockDNA.7	s319.STL.V02_1mo	s262.STL.V05_4mo	s176.STL.V05_4mo	sNA.NegativeControl.8	s124.STL.V02_1mo	s277.STL.V05_4mo	sNA.MockDNA.1	s302.STL.V05_4mo	s165.STL.V01_1.4d	s158.STL.V05_4mo	s222.STL.V02_1mo	sNA.EnvironmentalBlank.2	s185.STL.V05_4mo	s221.STL.V05_4mo	s263.STL.V05_4mo	sNA.NegativeControl.2	sNA.NegativeControl.3	s283.STL.V05_4mo	s187.STL.V01_1.4d	s192.STL.V05_4mo	s187.STL.V02_1mo	s210.STL.V05_4mo	s265.STL.V05_4mo	s188.STL.V05_4mo	s145.STL.V05_4mo	s172.STL.V02_1mo	s224.STL.V05_4mo	sNA.NegativeControl.6	s285.STL.V01_1.4d	s210.STL.V01_1.4d	s288.STL.V02_1mo	s245.STL.V05_4mo	s235.STL.V02_1mo	s142.STL.V02_1mo	s224.STL.V02_1mo	s262.STL.V02_1mo	s305.STL.V05_4mo	s128.STL.V02_1mo	sNA.MockDNA.4	s267.STL.V01_1.4d	s157.STL.V02_1mo	s325.STL.V02_1mo	s176.STL.V01_1.4d	s169.STL.V02_1mo	s192.STL.V02_1mo	s314.STL.V05_4mo	s222.STL.V01_1.4d	s275.STL.V05_4mo	s202.STL.V05_4mo	s250.STL.V01_1.4d	s153.STL.V05_4mo	s231.STL.V01_1.4d	s117.STL.V01_1.4d	s147.STL.V02_1mo	s172.STL.V05_4mo	s250.STL.V05_4mo	s170.STL.V05_4mo	s170.STL.V02_1mo	s257.STL.V05_4mo	s207.STL.V01_1.4d	s101.STL.V05_4mo	s288.STL.V05_4mo	s200.STL.V01_1.4d	sNA.MockDNA.8	s230.STL.V01_1.4d	s191.STL.V05_4mo	s229.STL.V01_1.4d	s208.STL.V05_4mo	s265.STL.V02_1mo	s160.STL.V02_1mo	s229.STL.V02_1mo	s224.STL.V01_1.4d	s193.STL.V02_1mo	s327.STL.V05_4mo	sNA.NegativeControl.7	s160.STL.V05_4mo	s241.STL.V05_4mo	s124.STL.V01_1.4d	s331.STL.V01_1.4d	s250.STL.V02_1mo	s208.STL.V02_1mo	s125.STL.V02_1mo	s125.STL.V01_1.4d	s193.STL.V01_1.4d	s202.STL.V02_1mo	s322.STL.V02_1mo	s287.STL.V01_1.4d	s231.STL.V02_1mo	s153.STL.V02_1mo	s180.STL.V01_1.4d	s222.STL.V05_4mo	s104.STL.V05_4mo	s211.STL.V01_1.4d	s307.STL.V02_1mo	s206.STL.V02_1mo	sNA.EnvironmentalBlank.3	s298.STL.V02_1mo	s207.STL.V05_4mo	s111.STL.V01_1.4d	s211.STL.V05_4mo	s288.STL.V01_1.4d	s256.STL.V05_4mo	s206.STL.V05_4mo	s248.STL.V05_4mo	s283.STL.V02_1mo	s281.STL.V01_1-4d	sNA.MockDNA.2	s230.STL.V02_1mo	s325.STL.V05_4mo	s245.STL.V02_1mo	s188.STL.V01_1.4d	s180.STL.V02_1mo	s107.STL.V05_4mo	s153.STL.V01_1.4d	s229.STL.V05_4mo	s272.STL.V05_4mo	s169.STL.V01_1.4d	s127.STL.V02_1mo	s221.STL.V02_1mo	s186.STL.V02_1mo	s142.STL.V01_1.4d	s295.STL.V01_1.4d	s327.STL.V01_1.4d	s251.STL.V05_4mo	s161.STL.V05_4mo	s331.STL.V05_4mo	s314.STL.V02_1mo	s145.STL.V02_1mo	s173.STL.V05_4mo	s307.STL.V01_1.4d	s185.STL.V01_1.4d	s202.STL.V01_1.4d	s145.STL.V01_1.4d	s149.STL.V05_4mo	sNA.MockDNA.3	s319.STL.V05_4mo	s285.STL.V02_1mo	s128.STL.V01_1.4d	s251.STL.V02_1mo	s149.STL.V01_1.4d	sNA.NegativeControl.9	s101.STL.V02_1mo	s128.STL.V05_4mo	s130.STL.V05_4mo	s298.STL.V05_4mo	s283.STL.V01_1.4d	s147.STL.V05_4mo	s184.STL.V05_4mo	s277.STL.V02_1mo	s252.STL.V02_1mo	sNA.MockDNA.5	s291.STL.V02_1mo	s256.STL.V01_1.4d	s196.STL.V02_1mo	s165.STL.V02_1mo	s193.STL.V05_4mo	s248.STL.V01_1.4d	s206.STL.V01_1.4d	s272.STL.V01_1.4d	s149.STL.V02_1mo	s184.STL.V02_1mo	s207.STL.V02_1mo	s157.STL.V01_1.4d	s261.STL.V01_1.4d	s277.STL.V01_1.4d	s261.STL.V02_1mo	s261.STL.V05_4mo	s257.STL.V01_1.4d	s180.STL.V05_4mo	s186.STL.V05_4mo	s305.STL.V02_1mo	s253.STL.V02_1mo	s200.STL.V02_1mo	s295.STL.V05_4mo	s161.STL.V02_1mo	s275.STL.V02_1mo	s298.STL.V01_1.4d	s302.STL.V02_1mo	s133.STL.V05_4mo	s127.STL.V01_1.4d	s322.STL.V01_1.4d	s267.STL.V05_4mo	sNA.EnvironmentalBlank.5	s256.STL.V02_1mo	s101.STL.V01_1.4d	s169.STL.V05_4mo	s221.STL.V01_1.4d	s191.STL.V02_1mo	s287.STL.V05_4mo	s319.STL.V01_1.4d	s133.STL.V01_1.4d	s189.STL.V02_1mo	s263.STL.V02_1mo	s104.STL.V01_1.4d	s237.STL.V05_4mo	s262.STL.V01_1.4d	s257.STL.V02_1mo	s184.STL.V01_1.4d	sNA.EnvironmentalBlank.1	s111.STL.V05_4mo	s107.STL.V02_1mo	s125.STL.V05_4mo	s176.STL.V02_1mo	s314.STL.V01_1.4d	s295.STL.V02_1mo	s230.STL.V05_4mo	s200.STL.V05_4mo
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0.1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0495	0	0	0	0	0	0	0	0	0.010709999999999999	0.06923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7347	0	0	0.30489	0	0	0	0	0	0	0.62737	0	0	0	0	0	0	0	0	0.04199	0.5665	0.01005	0	0	0.06795	0	0	0	0.50466	0	0	0	0	0	0	0	0	0	1.07172	0	0	0	0	0.00032	0	0.25090999999999997	0.0007	0	0.14518	0	0	0.52389	0	0	0	0	0	0	0.10422000000000001	0.17656	0	0	0	0	0	0	0	0	0	0	0.01068	0.0016600000000000002	0	0	0.040839999999999994	0	0	0	0	0	0	0	0	0	0	0.03374	0	0	0	0	0	0	0	0	0	0	0	0.028110000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136	0	0	0	0	0	0	0	0	0	0.04981	0	0.34934	0	0	0.2544	0	0	0	0.0141	0	0	0	0.29094000000000003	0.0097	0	0	0	0	0	0	0	0	0	0	0	0.01015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01583	0	0	0.09723	0	0	0	0	0	0	0.026660000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA	0	0	0	0	0.12513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04469	0	0.0376	0	0	0	0	0	0	0	0.08417000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07182000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA	0	0	0	0	0	0.016980000000000002	0.45192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0	0	0.054020000000000006	0	0	0	0	0	0.19341	0	0	0	0	0	0.028630000000000003	0	0	0.21294000000000002	0	0	0	0	0	0	0.02001	0	0	0	0	0	0	0	0	0	0	0.00512	0	0.004229999999999999	0.03972	0	0	0	0	0	0	0	0	0	0	0.07467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08398	0	0.05393	0	0	0	0	0	0	0	0	0	0	0.61964	0	0	0	0	0	0	0	0	0	0	0	0.02493	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019100000000000002	0	0	0	0	0	0.14307	0	0	0	0	0.0068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07477	0	0.00115	0	0	0	0	0	0	0	0	0.14075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732	0	0	0	0	0	0	0	0	0	0	0.05607	0	0	0	0	0	0	0	0	0	0	0	0	0.030160000000000003	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_ICM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031100000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_oral_taxon_082	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047	0	0	0	0	0	0	0.0067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23735	0	0	0	0	0.09203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.130460000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0.01602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27158000000000004	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5080600000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023809999999999998	0	0	0	0	0	0	0	0	0.03513	0	0	0	0	0	0	3.2780099999999996	0.022269999999999998	0	0	2.14515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8880899999999999	0	0	0	0	0	0	4.03616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12213	0	0	0	0	0	0	0	0	0	0.19505	0	0	0	0.04204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281	0	0	0	0	0	0	0	0	0	0	0.02114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.051260000000001	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_unclassified	0	0.01023	0	0	0	0	0.0031100000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035299999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13022	0	0	0	0	0	0	0	0	0.00717	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0.02652	0	0	0	0	0	0	0	0	0	0	0.00894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060129999999999996	0	0.54313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_unclassified	0.03059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9892299999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52654	0	0	0	0.22211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050710000000000005	0.14204	0	0.07372000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47648	0	0	0	0	0	0	0	0	0	0	0	0.005229999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69472	0	0	0	0	0	0	0.88005	0	0	0	0.04073	0	0	0	0	0	0	0	0	0	0	0	0.25025	0	0	0	0.4931	0	0	0	0	0	0	1.1855	0	0	0	0	0	0	0.40005999999999997	0	0.01499	0	0.26692	0	0	0	0	0	0	0	0	0	0	0	0	1.2029299999999998	0	0	0	0	0	0	0	0	0.0060799999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii	0.20062	0.07077	0	0	0	0.04045	0.34547	0	0	0	0	0	0	0.49968	0.0005	0	0	0	0.02404	0	0	0.5270199999999999	0.048780000000000004	0	0	0	0	0	0	1.77387	0	0	0	0.94794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16047	0	0	0.05799	0	0	0	0.07247	0	0	0	0	0	0.20068	0	0	0	0.03418	0.015580000000000002	0	0	0	0.09648	0	0	0	0	0	0	0.07089	0	0	0.13889	0	0	0	0.39649	0	0	0	0	0	0.00732	0	0	0	0	0	0	0	0	0.17453	0	0.35596	0.06116	2.93839	0.5141	0.01145	0	0	0	1.33839	0.01103	0.10262	0	0	0	0	0	0	0	0.14185	0	0	0.94295	0	0.14272	0	0.028030000000000003	0.204	0	0.00374	0	0	0	0.06721	0	0	0	0.060520000000000004	0.00247	0	1.29046	0	0	0	0	0	0	1.29719	0	0.13255999999999998	0	0.009290000000000001	0.008790000000000001	0	0	0.23165999999999998	0	0	0	9.866430000000001	0	0	0	0	0	0	0.6512899999999999	0.17728	0	0.16399999999999998	0	0	0	0	0	0.021480000000000003	0.18782000000000001	0	0.17883	0	0.015359999999999999	0.28367	0.27795	0	0	0	0.41155	0	0.04591	0	0	0.0645	0	0.01643	0	0	0.20381	0	0	0	0	0	0	0	0.013019999999999999	0	0	0.53191	0	0	0	0	0.7327	0	0.0805	0	0	0	0	0	0	3.3580900000000002	0.00907	0.0088	0	0.30871	0	0	0.25745	0	0	0	0.01036	0	0	0	0	0	0	0	0	0	0	0	0	0.01045	0	2.64628	0	0	0	0	0.02129	0	0	0	0	0	0	0	0.01261	0	0	0	0.41063999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050210000000000005	0.12675999999999998	0	0	0.009559999999999999	0	0.13954
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
