Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s158.STL.V05_4mo_R1	26.51722044938405	30.714994705826516	31.555288550710877	32.07774212628612	32.379085312867396	36.049212884192684	36.3627453758133	36.72033269316431	36.96560612809709	36.987279671104034	37.005192087218774	37.03578948905749	37.06265862439117	37.094271047077974	37.132600717086675	37.16026521983599	37.17378018591677	37.145457891239424	37.12815229694107	37.14528278188735	37.13434684503772	37.13137977114566	37.11090397137625	37.10357481758544	37.12061033986211	37.128640744440716	37.122387800535975	37.12315728469614	37.10972114527552	37.080145899714005	37.06176697164626	37.03652489365895	37.03313576546258	37.00358252932158	37.0098363125303	36.9947048241651	36.97913877770888	36.98800523740017	36.9727605974044	36.94578743554191	36.936369633565285	36.92290205910412	36.9154275699689	36.872998029205306	36.85835295793742	36.843940617433894	36.760550723465435	36.77741045276924	36.74466651339359	36.724341321612464	36.708108446401646	36.67672624398725	36.64495535469647	36.60449895810474	36.582120603748336	36.52190865227129	36.50155622867632	36.481214443482926	36.4446475723241	36.40706015290003	36.3728720871792	36.328124786162796	36.31058515789388	36.280891410301436	36.262853801176576	36.21075943676061	36.226291214444416	34.21725448865133
s322.STL.V02_1mo_R1	30.217481451753674	31.55148173372581	32.17114626894173	32.40637145129118	32.775995331794675	36.62437824398497	36.80524788931177	36.840977040903866	36.94693403791555	36.94753406790306	37.01660222832581	37.045529454898634	37.027617883746906	37.05933490009385	37.09339394490951	37.1170151720403	37.13182299833353	37.106501173391976	37.09059324549927	37.1053351477519	37.09372692192356	37.07966570637004	37.05444584259914	37.045933195101846	37.06415867915658	37.086218485043496	37.08093376340384	37.07913843846204	37.06750076672617	37.028872463863394	37.00540430627945	36.97771817265721	36.969847052486145	36.934115723440534	36.93472021836459	36.92260741855576	36.90154320758089	36.908043856365964	36.894279157948645	36.86197755692538	36.853103794549924	36.8354975450973	36.82890117524597	36.78573452422505	36.764639529456076	36.75197772196725	36.66228790894976	36.683517962480785	36.65136326461808	36.623363939977466	36.61194624911271	36.57326149328518	36.54068159236365	36.50211458455241	36.47351499219181	36.4123555617736	36.390074955738505	36.370184455908046	36.33661622935869	36.29491209832735	36.25778461639004	36.21061069584476	36.1886527899686	36.160467558835975	36.1409171144321	36.087896453898786	36.10402980348768	33.95668589966709
s193.STL.V01_1.4d_R1	28.70875070822909	30.14535491003664	30.390552670328088	31.70919001319863	32.17574325498033	36.27806494765193	36.344312981250795	36.9052896799048	37.060141759460244	37.1029813806774	37.12217727075699	37.15514616712096	37.167771639341346	37.17414131788244	37.18663042048921	37.20182329420283	37.216227415812064	37.17882163666265	37.15620246341965	37.17892480676913	37.167201890342604	37.15878374539144	37.140146156463025	37.12765419465872	37.14846305334663	37.14931616412128	37.142551116698286	37.1405176667909	37.126546665697724	37.08903300617745	37.06729126909777	37.039152133020394	37.03500303897445	37.00013846144748	37.003015372656186	36.985124274579725	36.963449072468364	36.97090282357971	36.95750376187661	36.92528006911728	36.91346620836518	36.89400785176176	36.88807722786907	36.84585943013647	36.82800517455332	36.811240407085904	36.723805033561575	36.741280444284705	36.7093197831181	36.687728949360064	36.66878397197449	36.63200481769512	36.59668735926322	36.554968343234336	36.529708306847574	36.464498690058996	36.44366495440581	36.41691675734588	36.3770175363144	36.33504916682832	36.29421725315093	36.242792930491134	36.211203086399905	36.177516385402065	36.155696404747275	36.09027764021428	36.0990277396657	33.82209996529693
s158.STL.V02_1mo_R1	26.70680015356669	30.659129895305227	31.60706628581605	32.31123903986243	32.61871230350362	36.21936160226032	36.51093314597414	36.58074042760561	36.89327278082595	36.92295146829393	36.97187981221025	36.96515980166804	36.95341592924972	37.007736721194576	37.05846803852475	37.10440235386293	37.12536821919721	37.10919511548326	37.09284179597354	37.11587777813658	37.10563613892632	37.09702312861798	37.07913236057378	37.07197084473753	37.092971894244535	37.10948955960244	37.107343500554336	37.10967543014766	37.09671382721884	37.062495587738354	37.04243294665152	37.01757924963556	37.00925965150999	36.98037877519971	36.984469879729815	36.97235167771612	36.951305550251796	36.96125512344351	36.94569915965727	36.91788140275383	36.91041687122238	36.89123103998895	36.88163213538472	36.84251808325131	36.82672758585236	36.81131066895133	36.7207099598237	36.73670330432124	36.7069653129263	36.688844149561476	36.67404823659054	36.640128496807336	36.60982065880585	36.56894069283552	36.54643459067355	36.48828878847439	36.4710583869585	36.44867475637844	36.420695438222225	36.39071714479349	36.35999938059126	36.315329627789815	36.29456368542678	36.272329347327606	36.26178188542083	36.207883152204474	36.24087695114887	34.459099853257
s277.STL.V01_1.4d_R1	27.689495946037788	31.092821176760808	31.87260615692102	32.285500802569565	32.58989022459362	36.2950076229425	36.55060685670463	36.84026323274853	37.05111877274402	37.07223570792677	37.081138566383366	37.092016845150646	37.11863656310597	37.147191929498064	37.17231844013703	37.18918943410665	37.198594139773796	37.1571192912887	37.1283096030616	37.13369189551576	37.115069764397795	37.09661544709376	37.06547201006869	37.04984440464702	37.059357181057614	37.05990011129477	37.04217104859751	37.0309026100326	37.007944686395994	36.9584148965936	36.9235776311543	36.88273995288678	36.85803661700103	36.811068477886046	36.796118059052404	36.77050230428858	36.73576204123546	36.730712903998935	36.70577045664656	36.66401671241563	36.64729340156384	36.616360024991344	36.59562611594008	36.545365562175945	36.514586779296614	36.490365472430376	36.398875083062265	36.403725717672344	36.364045667360465	36.33106639390904	36.30402460656764	36.265086651120704	36.22979561182417	36.17811912118876	36.141142993079725	36.06790158819037	36.04272174717285	36.00653159939834	35.957361862511426	35.902639566494244	35.847811886591565	35.78343358866397	35.743897693993674	35.691909323250385	35.65549253450428	35.571567629941036	35.56359493688343	32.12823478078979
s230.STL.V01_1.4d_R1	25.307602900835022	27.533526185942772	26.471531215969637	29.80311331303507	31.860463728612146	36.162854657678544	36.10452040655363	36.70879602460296	37.00808420978462	37.0320136548344	37.1368818832385	37.11853230684561	37.19822219274005	37.20506139311559	37.211701231702754	37.2375171351953	37.2358472173776	37.162788957554866	37.12713390510426	37.14482767047992	37.12170174270372	37.105997389769	37.076918472608966	37.0758150714373	37.0844422254713	37.074457085927655	37.0654866602505	37.06622321242934	37.052240102729066	37.01874394164595	36.99944570737869	36.96899573304181	36.95625576711126	36.92566544166418	36.916658663434795	36.91013387419437	36.886272502176936	36.88898936695961	36.87931823127006	36.83761836119628	36.83695265134017	36.82346718282599	36.811931358036496	36.77543404179036	36.748413246863215	36.7430183628981	36.662396468497725	36.67647155896893	36.65149593570264	36.62320333230405	36.6185905487885	36.58514859741175	36.55928166714418	36.524906736157945	36.49120046293882	36.43854867425078	36.422998083147114	36.40081406831939	36.36680284265583	36.31358767568953	36.28531533399588	36.233816005126435	36.20702269931154	36.172907797338965	36.140594467926405	36.08459233551489	36.05863555473346	32.92688286737513
s275.STL.V02_1mo_R1	28.67197594139914	29.865635966043516	30.26146896946296	31.61543421553743	32.051350383910005	36.064075443321954	36.11114598834385	36.701719069534654	36.87936644618228	36.94239213619096	36.96558544806173	37.010777875005466	37.010853957720116	37.024907818794425	37.04493313422997	37.065314599869204	37.08108704442682	37.05006720835783	37.031201830939736	37.05456365367618	37.04462774503377	37.041659029650226	37.02566083735788	37.01624479868666	37.03548745447843	37.04083892838524	37.034459920292676	37.03324595988372	37.02249180143541	36.987491722033646	36.965659268050345	36.93888942388696	36.930987917897895	36.8994323454468	36.90521370486778	36.88912965903671	36.87094832142501	36.87989929047971	36.863320403223454	36.83400703833446	36.8231801510676	36.80331308306037	36.79458235681375	36.75266634877652	36.73315194302645	36.71853614723158	36.629321395328816	36.64487516518109	36.60879976240812	36.589779224399884	36.56929196027284	36.535021231207374	36.502338400447606	36.45710305469982	36.43545461678936	36.37047461073645	36.35069275930681	36.3347069696911	36.30113853442072	36.264597665665256	36.232548968171024	36.18671741556489	36.16787835197707	36.145876208035	36.13656864513321	36.08239985010356	36.12461326028264	34.50694725654207
s265.STL.V01_1.4d_R1	27.840225111167893	31.12041589080421	31.965060819873166	32.52631289376421	32.78419673630376	36.504557364101295	36.748188975030175	36.832908875948	37.06682055539322	37.09141564994553	37.1106024279044	37.093917156840575	37.09104152428088	37.12746009020586	37.1498232684156	37.180253378440334	37.19080408897344	37.15903947514815	37.133968776401225	37.14174349895527	37.12478313549096	37.10165336645853	37.06745767223617	37.05475588644518	37.068373862923984	37.083331471099584	37.078625923653156	37.07226534741342	37.05020440032917	37.00187893344384	36.975536229376154	36.94732815992377	36.93038536337876	36.898213484866936	36.88284069896481	36.86841793379161	36.842098774159425	36.84134044094343	36.83048550075269	36.780496941640436	36.77498729230203	36.75573212049858	36.74372120511804	36.700779113975656	36.666032671814094	36.658322583047216	36.56805275591289	36.57870683514295	36.55494898930754	36.51918106015461	36.51172381307682	36.475413007544525	36.43322211009521	36.40643032171555	36.36280670230435	36.308228083234255	36.26932130651241	36.2583604465286	36.2141186772401	36.15683191924957	36.1205118628354	36.05903390965715	36.03732756460907	35.985040414032845	35.953496778472626	35.90815052521433	35.87543035193957	32.71351478586207
s202.STL.V01_1.4d_R1	31.645635860218874	32.29667661072028	31.775011505215765	32.229927537987066	32.30183769763856	35.56332037945968	36.551118537275116	36.50432647732331	36.79045887049158	36.90772062516901	36.95296203219237	37.01426364832278	37.02377861066231	37.06134318976598	37.09259643832668	37.117179520676224	37.13170106848611	37.098669087758495	37.08199436710989	37.09385583756185	37.07875833408446	37.07502373509136	37.05483428564415	37.04254031099229	37.052266368707954	37.05231282341775	37.04140109429922	37.039803429251755	37.025638571272495	36.9909765606502	36.97150885245083	36.942778269575314	36.932601999310535	36.90011903130735	36.892895344730135	36.87756438511275	36.85259113449524	36.85502439128891	36.84065954884713	36.8007974846032	36.79207479508664	36.7722722581976	36.75883042564297	36.71745461061796	36.693996793193534	36.67730011710144	36.58710627015199	36.600254010519684	36.5682584171897	36.53962155763403	36.526252768333116	36.4863938140421	36.45138548130238	36.408862258409826	36.378512205907576	36.31279934749193	36.2874991839851	36.26137963739709	36.22017793176613	36.172595825884365	36.130457864712575	36.0738267846057	36.044487471872905	36.00321985168151	35.97010257972283	35.90795466552944	35.897223507569144	33.13103623081492
s250.STL.V02_1mo_R1	28.407576147547804	31.42396627671009	32.22599226293642	32.70792449860903	32.89483080541805	36.62052168867524	36.815177973184866	36.857086867324156	37.10901249877241	37.13430083668525	37.154956982443096	37.12542335060323	37.11954299308013	37.15639630692014	37.19048727402907	37.221059967498455	37.23830220378072	37.21269829566563	37.187501107461465	37.206151734382246	37.19405007137307	37.17764252315608	37.15220515697163	37.146210130630315	37.161112830894275	37.17546176941911	37.17129877902196	37.172457321154745	37.159529646879314	37.11863827915495	37.086069077790654	37.05467941424165	37.04085273450822	36.99699698446753	36.98815958762397	36.96542546693315	36.93299856412254	36.936986169815974	36.91787671973263	36.87916237952193	36.86111264182126	36.83997505495438	36.822046636496566	36.77618278039387	36.75328059774564	36.72708524999232	36.633803445131896	36.64402311757392	36.60387424721717	36.580497315580956	36.55595692538847	36.51279681708395	36.4761942999157	36.42504189963609	36.392272329063786	36.3190230909494	36.290064947030004	36.25127296418743	36.20143777697211	36.15103685322612	36.08946098502114	36.0267987458147	35.98191315071726	35.92346699704121	35.87676887879003	35.789110258846065	35.715678157833565	31.53497581292356
s221.STL.V02_1mo_R1	28.364551854799604	29.74107075266133	30.163719282360567	31.59602176123611	32.03968083173172	36.09294913704449	36.152564314556216	36.749942014553	36.92536217421898	36.98543193531521	37.00895737981296	37.05611642770958	37.0578471561277	37.07092787317193	37.08932688335523	37.10606212505922	37.11990023341119	37.08901114864381	37.07173334543572	37.09521824197053	37.08416966606893	37.08089876605853	37.06442956738204	37.055286842792924	37.07543979443789	37.079097141758425	37.07280374627226	37.072749730646116	37.06016065674165	37.02273155925551	37.0038729729262	36.978583252372715	36.9705513673299	36.938984556145584	36.945831253199756	36.92751855527219	36.90987155455382	36.91908524323409	36.902580767541245	36.874798601217144	36.86545475813321	36.848117960993335	36.838784483953134	36.79639265737559	36.776815937214494	36.76258276670768	36.67638075958399	36.69096349889911	36.65941712380869	36.638471067757	36.62001599357212	36.58487183787649	36.55121849510679	36.50799462411707	36.489489130846145	36.42584721237088	36.40566451578165	36.38881750913462	36.35412718742634	36.315784156629746	36.28385270426314	36.239595682393045	36.22052922755428	36.194976131997755	36.181212873803204	36.13043428519735	36.157439651102116	34.29626660040661
s309.STL.V02_1mo_R1	27.752698096647247	30.437192297193107	31.699757606302338	31.78904595932102	32.196915806443876	35.48584958370225	36.42697734656808	36.203082934458926	36.70244735268694	36.95795428532856	36.988621083967274	36.98306636683832	37.013571144150355	37.04896672713248	37.091465541919796	37.120933837415215	37.140144250568746	37.10739626919009	37.08948578645396	37.1091464142923	37.09834615834581	37.08784686160406	37.06652573778232	37.05873947042167	37.07917446815488	37.08016211605804	37.07369694521739	37.070947492138316	37.05659154439569	37.0209272182236	37.000204303194096	36.97193156798609	36.964100446691255	36.930598167977	36.93253949316952	36.918202039386976	36.8999770513851	36.90780638533288	36.89009827043324	36.863599180202435	36.853627947509054	36.833854879376226	36.82594751620899	36.784781239910934	36.76810756566671	36.753961610835255	36.665002229812046	36.685052950712574	36.65260427493449	36.63463662155335	36.61438161109358	36.57992992581612	36.54563355976637	36.5004790056862	36.48319745213335	36.41627648035936	36.39294632397458	36.37247793307213	36.33309933592963	36.29759036883373	36.25556630371402	36.205153898630634	36.17806573908389	36.14474482569467	36.12575572186026	36.065343061985594	36.08802843325096	34.0129342692171
